CustomerID,Name,Age,Education,Marital_Status,Gender,Income,Kid_Younger6,Children_6to18,Time_Adherence,Recency,MntMeatFish,MntEntries,MntVeganVegetarian,MntDrinks,MntDesserts,MntAdditionalRequests,NumOfferPurchases,NumAppPurchases,NumTakeAwayPurchases,NumStorePurchases,NumAppVisitsMonth,Complain,Response_Cmp1,Response_Cmp2,Response_Cmp3,Response_Cmp4,Response_Cmp5
25503,Mr. Phil Rees,28,Graduation,Single,Male,18958,1,0,32,82.0,40,40,90,60.0,20,14,2,3,2,2,7,0,0,1,0,0,0
29325,Mr. Richard Alsop,52,PhD,Together,Male,74149,1,1,33,43.0,2570,0,525,0.0,0,2,3,8,2,5,8,0,0,0,0,0,0
24069,Mr. Gavin Lambert,58,PhD,Married,Male,230344,1,1,46,92.0,131,0,23709,0.0,2,1,15,1,23,0,1,0,0,0,0,0,0
14283,Mr. Gavin Wright,59,Graduation,Married,Male,60660,1,2,47,44.0,1200,80,330,20.0,60,15,5,5,2,4,6,0,0,0,0,0,0
20358,Mr. Austin Ellison,46,PhD,Single,Male,77134,0,1,36,64.0,630,80,540,720.0,200,7,1,4,2,5,3,0,0,0,0,0,0
8232,Mr. Thomas Newman,31,Graduation,Married,Male,28331,0,0,47,59.0,110,40,105,0.0,80,1,1,4,1,3,5,0,0,0,0,0,0
17658,Mr. Jason Powell,48,HighSchool,Together,Male,119892,0,1,51,21.0,1610,1460,8145,580.0,1152,249,1,7,6,12,2,0,0,0,0,0,0
9567,Mr. Nathan Lambert,59,Graduation,Together,Male,52362,0,0,45,36.0,210,20,135,100.0,60,5,1,3,1,3,6,0,0,0,0,0,0
3810,Mr. Matt Randall,56,PhD,Single,Male,106636,0,1,51,71.0,1654,400,5205,400.0,0,122,1,5,7,12,7,0,1,1,0,1,1
8970,Mr. Evan Young,65,HighSchool,Married,Male,29617,0,0,49,18.0,80,160,330,360.0,220,9,1,3,2,4,4,0,0,0,0,0,0
20805,Miss Jennifer Bower,24,Graduation,Single,Female,89774,0,0,40,73.0,4660,0,3360,1820.0,980,99,1,7,4,4,2,0,0,0,0,0,0
23679,Mr. Luke Ball,63,Graduation,Single,Male,46880,1,1,47,62.0,150,60,165,40.0,60,2,1,3,1,3,7,0,0,0,0,0,0
7839,Mr. Benjamin Thomson,39,HighSchool,Married,Male,67175,1,1,52,12.0,870,500,1110,240.0,1120,95,6,7,2,5,8,0,0,0,0,0,0
20442,Miss Penelope Edmunds,41,Master,Single,Female,55013,1,0,51,24.0,370,100,840,180.0,160,5,2,5,1,4,7,0,0,0,0,0,0
23535,Mr. William Morrison,62,Graduation,Together,Male,83412,0,1,36,46.0,1890,40,600,100.0,300,22,3,5,3,6,4,0,0,0,0,0,0
5898,Miss Megan Mills,36,Basic,Together,Female,11000,1,0,51,16.0,10,220,75,160.0,80,24,3,5,1,3,7,0,0,0,0,0,0
26292,Mr. Joseph Arnold,58,Graduation,Single,Male,105697,0,0,29,55.0,10030,680,8040,2060.0,1020,34,1,6,7,6,2,0,0,0,0,1,1
33090,Mr. Paul Coleman,59,Graduation,Married,Male,138559,0,1,32,75.0,10170,660,6255,1660.0,2000,16,1,7,6,5,5,0,0,0,1,1,0
15603,Mr. Carl Clarkson,59,PhD,Single,Male,115015,0,0,41,75.0,6040,560,10110,1400.0,560,28,1,5,11,8,1,0,0,0,0,0,0
30687,Miss Alison Brown,53,Master,Together,Female,81451,1,1,33,7.0,1990,40,285,0.0,0,13,4,7,2,4,7,0,0,0,0,0,0
30099,Mr. Ian Cornish,55,Graduation,Married,Male,115107,0,0,46,98.0,5680,3100,10845,3780.0,1720,68,1,7,11,11,3,0,0,0,0,0,0
22995,Mr. Leonard Ferguson,51,HighSchool,Together,Male,39380,1,1,32,10.0,310,20,195,100.0,40,9,4,4,2,4,4,0,0,0,0,0,0
26259,Miss Melanie Lyman,59,Graduation,Together,Female,64011,1,1,47,65.0,790,120,765,140.0,140,3,4,5,2,4,7,0,0,0,0,0,0
31713,Mr. Frank Johnston,36,Master,Divorced,Male,117351,0,0,40,94.0,8130,960,4725,480.0,240,12,2,6,12,13,2,0,0,0,0,0,1
20493,Mr. Jack Davidson,65,PhD,Married,Male,69626,1,1,39,39.0,560,0,165,0.0,0,8,2,4,1,4,5,0,0,0,0,0,0
4632,Mrs. Dorothy Tucker,26,PhD,Married,Female,83928,0,0,38,1.0,8360,160,660,160.0,0,27,1,11,9,6,6,0,0,0,0,0,0
20688,Mr. Isaac Nash,53,Graduation,Together,Male,89920,0,1,48,28.0,4700,260,2085,520.0,260,105,3,12,2,8,7,0,0,0,0,0,0
26802,Mr. Owen Wallace,36,Graduation,Divorced,Male,126837,0,1,34,56.0,5750,3220,1815,2220.0,800,20,1,8,4,6,2,0,0,0,0,0,0
6774,Mrs. Mary Slater,58,PhD,Married,Female,50610,1,1,46,40.0,170,0,30,0.0,0,1,1,2,1,3,4,0,0,0,0,0,0
22104,Mr. Oliver MacDonald,60,Graduation,Married,Male,75941,0,1,45,12.0,2010,340,1530,260.0,200,102,3,9,3,4,7,0,0,0,0,0,0
8826,Mr. Paul Bond,29,HighSchool,Married,Male,43290,1,0,45,37.0,60,80,60,240.0,240,11,1,4,1,2,9,0,0,0,0,0,0
31083,Mr. Dominic Parr,51,PhD,Single,Male,75852,0,1,40,55.0,980,20,255,0.0,20,5,1,5,1,4,7,0,0,0,1,0,0
14124,Mr. Julian Langdon,52,Master,Married,Male,118849,0,0,47,89.0,5530,1600,7485,1600.0,2680,67,1,5,11,7,2,0,0,0,0,0,0
4275,Mr. Andrew Bell,60,Graduation,Married,Male,87854,0,1,48,75.0,6480,320,1620,0.0,1160,74,4,13,3,9,8,0,0,0,0,0,0
4119,Miss Faith Hart,58,PhD,Together,Female,87395,0,1,47,18.0,7570,400,3030,200.0,400,20,3,13,5,10,8,0,0,0,0,0,0
21672,Mr. Nathan Allan,40,Graduation,Married,Male,128807,0,1,38,34.0,9830,2000,4740,3000.0,2320,183,1,6,9,13,7,0,0,0,0,0,0
32322,Mr. Liam Wallace,29,Graduation,Divorced,Male,36897,1,0,43,52.0,150,120,360,160.0,180,7,2,3,1,4,8,0,0,0,0,0,0
29712,Mr. Michael Johnston,31,Graduation,Married,Male,79505,1,0,40,83.0,2050,740,915,480.0,260,30,3,9,2,5,7,0,0,0,0,0,0
12993,Mr. Piers Vance,31,Graduation,Married,Male,84970,1,0,49,99.0,3270,560,2340,2840.0,1120,56,3,9,4,10,6,0,0,0,0,0,0
5745,Mr. Peter Martin,32,HighSchool,Together,Male,69222,1,0,47,88.0,290,60,780,640.0,40,30,2,5,2,3,7,0,0,0,0,0,0
27855,Mr. Anthony Allan,35,Master,Married,Male,20415,1,0,32,28.0,120,20,75,60.0,60,7,3,4,1,3,7,0,0,0,0,0,0
28575,Miss Jessica Bower,43,PhD,Single,Female,84692,0,1,37,91.0,3500,60,585,0.0,0,19,2,11,2,4,8,0,0,0,0,0,0
30873,Mr. Peter Hardacre,42,PhD,Married,Male,122743,0,0,49,39.0,1561,1040,13095,1040.0,2100,132,1,9,9,6,3,0,0,0,0,1,1
4395,Mr. Christopher MacDonald,43,HighSchool,Together,Male,124413,0,0,32,69.0,5600,560,4200,2240.0,3360,26,0,12,6,6,2,0,0,0,0,0,0
10365,Mrs. Rebecca Randall,45,Graduation,Divorced,Female,35240,1,0,42,7.0,140,140,165,160.0,0,5,2,4,1,3,8,0,0,0,0,0,0
16692,Miss Deirdre Butler,37,Graduation,Single,Female,93761,0,0,32,32.0,2990,1300,3015,0.0,1560,26,1,5,4,13,2,0,0,0,0,0,0
5700,Miss Faith Roberts,51,,Together,Female,54601,1,0,40,20.0,360,0,165,0.0,0,5,2,4,1,3,7,0,0,0,0,0,0
14598,Mr. Peter Poole,35,Master,Single,Male,58549,1,0,51,36.0,1380,480,1170,720.0,480,45,3,9,2,4,8,1,0,1,0,0,0
15567,Mr. Dan Thomson,40,Graduation,Married,Male,64326,1,0,37,96.0,200,220,285,420.0,400,6,2,3,2,4,3,0,0,0,0,0,0
7719,Mrs. Chloe Smith,28,Basic,Married,Female,30753,0,0,34,13.0,0,40,75,40.0,40,3,1,3,1,2,6,0,0,0,0,0,0
33015,Mr. Christopher Brown,36,Graduation,Divorced,Male,30598,1,0,30,18.0,40,20,150,80.0,40,8,2,4,1,3,6,0,0,0,0,0,0
18867,Miss Carolyn King,46,Graduation,Together,Female,73269,0,0,37,48.0,2650,0,1830,520.0,420,122,1,9,3,6,6,0,0,0,0,0,0
14613,Mr. Edward May,40,Graduation,Married,Male,38505,1,0,38,47.0,30,80,285,80.0,200,23,1,4,2,2,6,0,0,1,0,0,0
14595,Mr. Stewart Cameron,56,Master,Married,Male,63963,1,1,52,87.0,550,40,150,20.0,40,23,3,4,1,4,7,0,0,0,0,0,0
22176,Mr. Dylan MacDonald,31,PhD,Married,Male,64971,1,0,31,52.0,740,20,585,80.0,40,20,1,6,1,3,8,0,0,0,0,0,0
17124,Mr. Luke Parsons,42,Graduation,Divorced,Male,45385,1,0,31,65.0,180,80,150,100.0,20,9,2,4,1,4,3,0,0,0,0,0,0
29334,Mr. Simon Morgan,36,Master,Married,Male,39015,1,0,50,38.0,400,40,285,0.0,40,2,2,4,1,3,9,0,0,0,0,0,0
22083,Mrs. Penelope Bond,52,PhD,Divorced,Female,104606,0,1,46,57.0,7530,860,3390,1060.0,200,204,2,10,6,13,4,0,0,0,0,0,0
19074,Mr. Adam Berry,67,Graduation,Married,Male,79918,0,0,46,5.0,4420,440,2970,1220.0,760,198,2,9,4,11,6,0,0,1,0,0,0
7452,Mr. Brian James,45,Graduation,Single,Male,41307,1,0,43,23.0,30,360,390,160.0,160,12,3,4,1,4,7,0,0,0,0,0,0
8592,Mr. Sebastian Avery,36,HighSchool,Married,Male,79052,0,1,41,33.0,2190,40,930,160.0,40,2,2,8,3,4,7,0,0,0,0,0,0
20874,Mr. Eric Simpson,56,Graduation,Divorced,Male,82618,0,1,45,67.0,6170,300,1845,140.0,140,15,3,4,4,6,8,0,0,0,0,0,0
4779,Mr. Jason Walsh,56,Master,Widow,Male,89009,0,1,44,77.0,6070,200,6015,0.0,1080,10,6,9,8,12,5,0,0,0,0,0,0
17517,Mr. Christopher Ince,37,PhD,Together,Male,49066,1,0,43,32.0,760,200,840,40.0,20,23,2,6,1,4,8,0,0,0,0,0,0
14745,Miss Diane Sharp,58,Graduation,Together,Female,32425,1,1,31,46.0,50,60,135,80.0,40,6,2,4,1,3,7,0,0,0,0,0,0
10095,Mrs. Ava Grant,36,Basic,Married,Female,23739,1,0,40,71.0,50,220,240,320.0,160,45,2,4,3,2,8,0,0,0,0,0,0
17424,Mr. Christopher Alsop,62,PhD,Widow,Male,100377,0,1,46,25.0,4930,2140,4035,160.0,340,26,2,7,8,11,3,0,0,0,0,0,0
22056,Mr. David Butler,42,HighSchool,Divorced,Male,66081,1,1,44,9.0,190,20,285,0.0,60,11,3,4,2,2,6,0,0,0,0,0,0
17544,Miss Rose Davidson,64,Graduation,Single,Female,56488,0,0,40,56.0,100,1680,1965,2080.0,120,64,1,8,2,6,7,0,0,0,0,0,0
6192,Mrs. Deirdre MacDonald,37,Master,Married,Female,97771,0,0,48,65.0,8700,800,3615,800.0,2940,26,1,7,6,10,4,0,0,0,0,0,0
5502,Mr. Andrew Brown,56,Graduation,Single,Male,65636,0,1,36,83.0,130,0,30,0.0,0,8,1,3,1,2,5,0,0,0,0,0,0
27222,Mr. Dominic Ellison,40,Graduation,Married,Male,60734,1,0,46,96.0,1580,840,1500,920.0,840,181,4,9,4,4,8,0,0,0,0,0,0
31380,Miss Jennifer Vance,49,Graduation,Single,Female,122971,0,0,43,57.0,9010,614,5175,1140.0,614,191,1,6,5,11,1,0,0,0,0,1,0
12159,Mrs. Michelle Tucker,41,Graduation,Married,Female,56151,1,1,29,96.0,20,0,75,20.0,0,1,1,2,1,3,2,0,0,0,0,0,0
12912,Mr. Nicholas Rampling,52,Master,Married,Male,92617,0,1,41,59.0,3720,840,3645,140.0,1140,71,3,5,8,10,2,0,0,0,0,0,0
10503,Miss Samantha Mitchell,54,PhD,Single,Female,115987,0,0,42,45.0,11530,0,7245,1860.0,2220,55,1,5,8,8,1,0,0,0,0,0,1
7908,Miss Joan Terry,51,Graduation,Together,Female,95851,0,1,45,90.0,8160,180,1440,380.0,380,38,3,11,4,12,6,0,0,0,0,0,0
14064,Mrs. Claire Hart,42,Graduation,Divorced,Female,74072,2,0,37,5.0,2790,220,1335,60.0,60,69,3,8,2,7,6,0,0,0,0,0,0
3723,Miss Theresa Brown,42,Graduation,Single,Female,109455,0,1,31,98.0,700,940,855,1000.0,2220,3,2,7,2,7,4,0,0,0,0,0,0
17682,Mr. Phil Paterson,57,Graduation,Single,Male,104299,0,1,47,66.0,3880,2360,5670,1500.0,2360,40,2,12,12,5,5,0,0,0,0,0,0
14040,Mr. Jake Reid,57,Graduation,Married,Male,73901,0,1,39,48.0,3690,180,1305,180.0,280,34,3,8,3,8,5,0,0,0,0,0,0
24717,Miss Pippa Glover,32,Master,Single,Female,62787,1,0,39,93.0,420,260,2730,200.0,300,18,3,7,2,5,7,0,0,0,0,0,0
16716,Mr. James Harris,34,Graduation,Married,Male,56989,1,0,37,17.0,240,300,465,100.0,260,32,2,5,2,3,8,0,0,0,0,0,0
22572,Miss Emma Cornish,62,HighSchool,Single,Female,69465,0,1,50,44.0,6700,0,1260,140.0,140,53,4,4,3,7,9,0,0,0,1,0,0
15414,Mr. Boris White,35,Graduation,Married,Male,20007,1,0,45,16.0,40,200,120,180.0,40,24,3,4,3,2,6,0,0,1,0,0,0
22860,Mr. Sean Morrison,63,PhD,Widow,Male,107478,0,1,42,56.0,9800,260,4020,260.0,1340,53,1,12,5,6,5,0,0,0,0,0,0
21774,Mr. Neil Campbell,36,HighSchool,Single,Male,107211,0,1,48,22.0,6210,760,3150,380.0,1320,32,2,12,8,7,6,0,0,0,0,0,1
32715,Miss Megan Davidson,46,Master,Together,Female,47225,1,0,48,32.0,330,20,255,80.0,60,9,4,6,1,3,8,0,0,0,0,0,0
22098,Miss Jasmine Lambert,44,Master,Single,Female,116943,0,0,29,72.0,5720,160,3480,340.0,1240,17,1,6,4,6,1,0,0,0,0,0,1
24525,Mrs. Jan Graham,41,Graduation,Married,Female,50878,1,0,39,11.0,300,140,225,40.0,0,7,1,4,1,3,8,0,0,0,0,0,0
12810,Mr. Christopher Churchill,30,Graduation,Married,Male,52718,0,0,48,39.0,680,40,1695,1060.0,1180,62,2,5,2,8,5,0,0,0,0,0,0
4557,Miss Donna Smith,74,Master,Together,Female,104635,0,0,49,32.0,8800,1160,5940,1460.0,1160,58,1,7,12,6,2,0,0,0,1,0,0
30135,Mr. James Turner,70,Master,Married,Male,103977,0,0,46,42.0,7680,880,8415,1180.0,880,14,1,8,7,10,3,0,0,0,0,0,0
13200,Miss Lillian Gill,53,Graduation,Single,Female,122297,0,0,36,21.0,1990,430,1643,660.0,2320,66,1,5,3,10,1,0,0,0,0,1,0
8211,Mr. Owen Russell,59,Graduation,Married,Male,113548,1,1,40,67.0,7380,400,2580,800.0,1000,20,6,4,4,10,7,0,0,0,1,0,1
25269,Miss Michelle McGrath,29,Master,Single,Female,67525,1,0,51,48.0,3300,0,1455,80.0,160,246,3,9,5,4,8,0,0,1,0,0,0
26841,Mr. Frank Ogden,41,Graduation,Together,Male,89614,0,1,40,36.0,4950,2400,6510,1440.0,1920,108,3,12,6,13,6,0,0,0,0,0,0
10746,Miss Joan Buckland,33,Graduation,Together,Female,46394,0,0,41,92.0,170,160,180,160.0,300,32,1,4,2,2,7,0,0,0,0,0,0
12180,Mrs. Grace Russell,62,Graduation,Divorced,Female,101165,0,1,33,75.0,6290,2060,5490,440.0,440,148,1,8,10,12,3,0,1,1,0,1,0
19926,Miss Donna Grant,27,Graduation,Single,Female,48734,1,0,34,28.0,220,40,465,100.0,80,5,1,4,1,3,7,0,0,0,0,0,0
18036,Mr. Jonathan Hardacre,36,PhD,Married,Male,40183,1,0,30,95.0,1040,0,210,20.0,20,26,1,5,2,3,8,0,0,1,0,0,0
24654,Miss Sally Johnston,36,PhD,Single,Female,127185,0,0,38,48.0,3760,716,10485,572.0,1420,53,0,5,7,8,1,0,0,0,0,1,1
13197,Mr. Thomas Wallace,56,PhD,Married,Male,57674,1,1,36,88.0,110,0,75,0.0,0,0,1,3,1,2,7,0,0,0,0,0,0
21348,Mr. Luke Quinn,54,PhD,Married,Male,78139,0,1,36,21.0,2330,100,300,0.0,0,15,2,7,3,4,6,0,0,0,0,0,0
14829,Mrs. Lauren Cornish,65,Master,Married,Female,37212,1,1,39,4.0,120,40,165,0.0,40,3,2,3,1,3,8,0,0,0,0,0,0
31791,Mr. Oliver Clark,39,Graduation,Together,Male,98027,0,1,45,2.0,3600,180,2700,3960.0,3060,36,1,6,5,5,2,0,0,0,0,0,0
31524,Mr. Ian Abraham,29,Graduation,Married,Male,109831,0,0,42,82.0,6160,1980,11745,1660.0,1660,16,1,5,12,11,1,0,0,0,0,0,0
19920,Mr. Julian Paige,58,Graduation,Married,Male,127442,0,0,49,20.0,13100,800,7980,2440.0,800,61,1,8,8,8,2,0,1,0,0,1,0
27540,Mr. Boris Russell,34,Graduation,Married,Male,125581,0,0,38,37.0,4980,2980,10470,3640.0,2980,132,1,7,7,4,2,0,0,0,0,0,0
25359,Mr. Robert Davidson,40,Graduation,Married,Male,231116,1,1,43,72.0,141,2,23725,0.0,26,5,0,1,23,0,1,0,0,0,0,0,0
32817,Mrs. Lillian Ross,41,Graduation,Married,Female,85422,0,1,34,57.0,6600,320,1725,320.0,320,24,3,11,3,11,5,0,0,0,0,0,0
31149,Mr. Gavin Blake,58,Graduation,Married,Male,232164,0,1,41,68.0,246,144,297,60.0,108,6,0,1,0,1,0,1,0,0,0,0,0
25053,Mrs. Alexandra Bower,61,PhD,Married,Female,89253,1,1,50,96.0,5940,260,690,0.0,120,19,4,11,4,7,7,0,0,0,0,0,0
9597,Mrs. Ava Arnold,32,Graduation,Divorced,Female,73097,1,0,45,7.0,3010,320,2790,540.0,420,65,6,9,3,8,6,0,0,0,0,0,0
18414,Miss Maria Lambert,55,Graduation,Single,Female,40288,0,0,52,2.0,90,20,30,40.0,40,0,1,2,1,3,6,0,0,0,0,0,0
14034,Miss Nicola Paterson,56,Graduation,Single,Female,106130,0,0,32,74.0,10140,760,3270,240.0,0,141,1,6,4,12,5,0,0,1,0,1,0
4017,Mrs. Kylie Ince,37,Graduation,Married,Female,114760,0,0,45,89.0,3080,616,6600,822.0,0,102,1,7,9,9,2,0,0,0,0,0,0
31230,Miss Diane Grant,42,Graduation,Single,Female,42795,1,0,47,0.0,510,1160,1380,400.0,40,92,4,7,3,3,8,0,0,0,0,0,0
3834,Mrs. Penelope Gibson,45,HighSchool,Divorced,Female,225625,1,0,36,37.0,2,10,18,6.0,16,1,0,0,0,0,0,0,0,0,0,0,0
8877,Mrs. Natalie Paige,55,Graduation,Married,Female,77730,0,1,46,83.0,4360,780,2565,0.0,260,33,3,4,2,6,9,0,0,0,1,0,0
22923,Miss Jasmine Chapman,43,Graduation,Together,Female,27919,1,0,35,6.0,20,60,180,60.0,60,7,2,3,1,3,8,0,0,0,0,0,0
19671,Mr. Peter Ross,56,PhD,Divorced,Male,89175,0,2,50,61.0,10260,0,1530,0.0,0,91,2,9,5,6,6,0,0,0,1,0,1
32946,Mr. Nicholas Mackenzie,43,Graduation,Married,Male,94728,1,1,30,49.0,660,0,240,0.0,120,20,2,3,2,4,3,0,0,0,0,0,0
26502,Mr. Matt Nolan,39,Graduation,Married,Male,39691,1,0,40,94.0,290,0,120,0.0,20,6,1,3,2,2,9,0,0,1,0,0,0
14637,Miss Stephanie Young,45,Graduation,Together,Female,70179,1,0,36,72.0,420,140,645,300.0,240,10,1,5,1,4,6,0,0,0,0,0,0
7935,Miss Felicity Short,57,Graduation,Together,Female,90790,0,1,29,84.0,3280,340,3045,460.0,460,71,2,5,4,12,2,0,0,0,0,0,0
11301,Mr. Frank Rampling,52,Graduation,Single,Male,87324,0,1,46,42.0,2690,1700,3720,700.0,1400,28,3,7,5,11,4,0,0,0,0,0,0
28116,Mrs. Sonia Short,70,Graduation,Widow,Female,110405,0,0,51,2.0,6100,2100,1863,2100.0,840,21,1,11,5,9,5,0,0,0,0,0,0
30930,Mr. Evan Thomson,56,Graduation,Married,Male,55668,0,1,37,86.0,190,80,90,140.0,140,15,1,3,2,3,5,0,0,0,0,0,0
21744,Mr. Dan Black,38,Graduation,Single,Male,78677,0,1,41,2.0,4280,140,3315,0.0,1140,71,3,4,2,7,9,0,0,0,0,0,0
3831,Mr. Alexander Morrison,60,Graduation,Married,Male,96813,0,0,31,44.0,1730,2740,2505,1420.0,1060,107,1,8,3,10,3,0,0,0,0,0,0
32589,Mr. Brandon Gibson,62,HighSchool,Single,Male,76448,1,1,41,15.0,360,20,915,620.0,380,132,3,4,4,3,4,0,0,1,0,0,0
29937,Mrs. Angela King,47,Master,Divorced,Female,118418,0,1,30,99.0,7300,0,1620,540.0,540,27,1,10,5,11,4,0,0,0,0,1,0
11412,Mr. Jack Wallace,40,HighSchool,Married,Male,227686,1,0,47,99.0,5,20,23701,4.0,16,2,0,0,0,0,1,0,0,0,0,0,0
13626,Miss Samantha Nash,65,Graduation,Together,Female,9107,0,1,44,90.0,599,0,57,0.0,0,1,16,1,23,1,1,0,0,0,1,0,0
11196,Miss Megan Churchill,66,PhD,Together,Female,123807,1,1,35,48.0,10530,0,1260,480.0,720,36,2,12,9,10,3,0,0,0,1,1,0
7572,Mr. Sam Anderson,53,Master,Single,Male,125171,0,0,50,79.0,9240,2940,12600,1680.0,2100,42,1,6,7,12,2,0,0,0,0,0,0
29850,Mr. Adrian Brown,46,Graduation,Married,Male,58552,1,0,46,30.0,290,240,885,280.0,20,36,2,5,1,4,8,0,0,0,0,0,0
9945,Mr. Joshua Cameron,28,Graduation,Together,Male,112571,0,0,40,52.0,8320,1280,6960,3840.0,960,112,1,5,10,12,5,0,0,0,0,0,0
29472,Mr. Liam Lee,66,Master,Widow,Male,85466,0,1,45,63.0,5960,0,675,0.0,0,51,3,12,3,7,8,0,0,0,0,0,0
21831,Mr. Richard Berry,64,Graduation,Married,Male,104707,0,2,44,50.0,3360,2460,4110,700.0,2460,141,5,8,6,12,3,0,0,0,0,0,0
26034,Mr. Warren Turner,64,Master,Divorced,Male,67610,1,1,52,86.0,570,0,405,0.0,0,36,4,5,3,2,8,0,0,0,0,0,0
8241,Mrs. Felicity May,55,PhD,Married,Female,96527,0,1,33,90.0,5610,280,1695,140.0,280,35,3,10,3,10,5,0,0,0,0,0,0
4827,Mrs. Theresa Hughes,60,HighSchool,Married,Female,97028,0,2,38,1.0,1400,652,1275,2480.0,2020,46,4,7,4,13,2,0,0,0,0,0,0
24972,Mr. Anthony Springer,59,HighSchool,Single,Male,110502,0,1,43,38.0,2040,1940,1455,320.0,2360,26,1,7,3,10,4,0,0,0,0,0,0
32988,Mr. Piers Mackenzie,47,Master,Divorced,Male,115441,0,1,31,42.0,7210,0,2280,1820.0,1000,50,3,9,7,12,4,0,0,0,0,0,0
30909,Mr. William Murray,61,HighSchool,Married,Male,100187,0,1,51,58.0,10310,1220,5535,600.0,920,92,3,9,6,11,8,0,0,0,0,0,0
31920,Mrs. Gabrielle Kerr,68,PhD,Married,Female,82829,0,1,31,82.0,2090,0,195,40.0,0,4,2,8,1,4,7,0,0,0,1,0,0
6960,Mrs. Sally Martin,45,Graduation,Married,Female,33679,1,0,52,55.0,90,20,90,0.0,0,2,1,3,1,2,9,0,0,0,0,0,0
26847,Mr. Joseph Wilson,27,Graduation,Married,Male,86817,0,0,35,88.0,1750,1360,6180,900.0,1060,45,1,4,9,11,1,0,0,1,0,0,0
30978,Mr. William King,35,Graduation,Married,Male,51966,0,1,31,26.0,40,100,45,0.0,80,3,1,3,1,3,3,0,0,0,0,0,0
8298,Mrs. Abigail Ogden,39,HighSchool,Divorced,Female,29153,1,1,30,43.0,100,100,165,60.0,80,2,4,3,2,4,3,0,0,0,0,0,0
21678,Miss Leah Kerr,49,PhD,Together,Female,57071,1,0,47,72.0,360,0,375,20.0,20,2,1,4,1,3,7,0,0,0,0,0,0
14706,Mr. Sebastian McGrath,33,PhD,Together,Male,226751,1,0,47,88.0,99,6,71,2.0,2,1,0,1,0,0,1,0,0,0,0,0,0
23118,Mr. Jacob Butler,37,PhD,Married,Male,62725,1,0,43,53.0,200,120,645,280.0,100,38,1,5,2,2,8,0,0,0,0,0,0
6528,Mr. Dylan Robertson,54,PhD,Together,Male,73020,0,1,41,23.0,1770,40,525,40.0,40,6,3,6,3,4,6,0,0,0,0,0,0
13089,Mrs. Stephanie Gibson,47,Graduation,Divorced,Female,115809,0,1,49,13.0,7350,572,7785,430.0,700,71,2,13,6,11,5,0,0,0,1,0,0
7281,Miss Virginia Watson,44,PhD,Together,Female,49266,1,0,43,30.0,220,40,465,0.0,60,6,2,5,1,3,8,0,0,0,0,0,0
27597,Mr. Alexander Mills,44,Graduation,Single,Male,6814,1,1,38,12.0,9,4,27,10.0,16,1,0,0,0,0,19,0,0,0,0,0,0
7086,Mrs. Irene Clarkson,42,Graduation,Married,Female,54203,2,0,32,24.0,40,40,135,160.0,80,7,1,3,1,3,7,0,0,0,0,0,0
13815,Mr. Neil Morgan,60,PhD,Married,Male,72717,0,1,30,53.0,3000,60,510,60.0,60,23,4,5,3,8,3,0,0,0,0,0,0
23793,Mrs. Una Abraham,42,PhD,Divorced,Female,43017,1,0,45,1.0,220,0,75,20.0,0,3,1,3,2,2,7,0,0,0,0,0,0
23856,Mr. Stewart Bower,44,Graduation,Married,Male,67592,0,1,37,34.0,2440,160,480,100.0,40,50,4,5,2,8,4,0,0,0,0,0,0
12747,Miss Kylie North,46,PhD,Single,Female,88812,1,0,40,8.0,5880,140,1140,1680.0,300,15,2,10,5,9,6,0,0,0,0,0,0
27723,Miss Gabrielle Duncan,48,PhD,Single,Female,72877,1,1,49,22.0,1480,60,375,60.0,20,9,6,6,2,4,7,0,0,0,0,0,0
22863,Miss Katherine Vance,62,Graduation,Together,Female,75587,0,1,48,27.0,7870,400,3060,0.0,0,92,3,4,3,11,8,0,0,0,0,0,0
10887,Miss Andrea Pullman,43,Master,Together,Female,47062,0,1,52,3.0,4570,100,795,320.0,100,37,5,8,5,7,8,0,0,0,0,0,0
18576,Miss Fiona Walker,64,Master,Together,Female,91867,0,1,33,76.0,1040,240,720,60.0,240,5,1,4,3,5,2,0,0,0,0,0,0
3276,Mrs. Diane Kerr,61,Graduation,Married,Female,70685,0,1,43,69.0,4330,0,735,80.0,80,73,4,7,8,4,5,0,0,0,0,0,0
10245,Mr. Christopher Ince,44,Graduation,Married,Male,101172,1,1,38,25.0,3590,0,1770,80.0,180,14,5,8,3,8,5,0,0,0,0,0,0
5721,Mrs. Fiona Nash,34,Graduation,Married,Female,106140,0,0,29,66.0,3630,2420,10680,520.0,2140,67,1,6,6,11,3,0,0,0,0,0,1
27867,Mrs. Tracey Bailey,38,HighSchool,Married,Female,48498,0,1,36,59.0,90,60,90,40.0,0,5,1,3,1,3,3,0,0,0,0,0,0
11538,Miss Emma Walsh,37,Master,Single,Female,48526,1,0,42,54.0,570,140,1515,100.0,180,12,4,6,2,4,8,0,0,0,0,0,0
8784,Mrs. Grace Russell,41,Graduation,Married,Female,76884,0,1,38,76.0,1570,60,1425,1700.0,0,88,3,8,2,6,7,0,0,0,0,0,0
24756,Mr. Connor Gibson,27,Graduation,Single,Male,39676,1,0,47,65.0,50,60,135,120.0,220,5,1,3,1,3,6,0,0,0,0,0,0
